state_abb,Provider Name,state,geometry
VA,STANLEYTOWN HEALTH AND REHABILITATION CENTER,Virginia,"c(-79.958474, 36.73316)"
VA,MANORCARE HEALTH SERVICES-FAIR OAKS,Virginia,"c(-77.377695, 38.873129)"
VA,BRIAN CENTER HEALTH AND REHABILITATION,Virginia,"c(-79.880331, 37.521757)"
VA,THE SPRINGS NURSING CENTER,Virginia,"c(-79.852324, 37.975235)"
VA,THE BRIAN CENTER,Virginia,"c(NA, NA)"
VA,WESTMINSTER CANTERBURY BLUE RI,Virginia,"c(-78.438418, 38.028877)"
VA,WAYLAND NURSING AND REHABILITATION CENTER,Virginia,"c(NA, NA)"
VA,WESTPORT REHABILITATION AND NURSING CENTER,Virginia,"c(-77.532723, 37.605156)"
VA,ENVOY AT THE VILLAGE,Virginia,"c(-78.267622, 37.757825)"
VA,KEMPSVILLE HEALTH & REHAB CENTER,Virginia,"c(-76.183182, 36.801648)"
VA,FAUQUIER HEALTH REHABILITATION & NURSING CENTER,Virginia,"c(-77.809962, 38.714012)"
VA,PELICAN HEALTH VIRGINIA BEACH,Virginia,"c(-76.171545, 36.861806)"
VA,"ENVOY OF WILLIAMSBURG, LLC",Virginia,"c(-76.722659, 37.279452)"
VA,ENVOY AT THE MEADOWS,Virginia,"c(-77.928555, 37.744666)"
VA,VIRGINIA BEACH HEALTHCARE AND REHAB CENTER,Virginia,"c(-76.028032, 36.867885)"
VA,FREDERICKSBURG HEALTH AND REHAB,Virginia,"c(-77.526244, 38.291192)"
VA,ACCORDIUS HEALTH AT RIVER POINTE LLC,Virginia,"c(-76.119092, 36.838104)"
VA,HERITAGE HALL - BROOKNEAL,Virginia,"c(-78.931296, 37.042585)"
VA,"ENVOY OF STAUNTON, LLC",Virginia,"c(-79.060012, 38.158048)"
VA,AUTUMN CARE OF MADISON,Virginia,"c(NA, NA)"
VA,WOODMONT CENTER,Virginia,"c(-77.450317, 38.303043)"
VA,ACCORDIUS HEALTH AT NANSEMOND POINTE LLC,Virginia,"c(-76.585191, 36.737126)"
VA,BURKE HEALTH AND REHABILITATION CENTER,Virginia,"c(-77.278893, 38.784769)"
VA,FARMVILLE HEALTH & REHAB CENTER,Virginia,"c(-78.386101, 37.279192)"
VA,GALAX HEALTH AND REHAB,Virginia,"c(-80.90958, 36.678803)"
VA,BATTLEFIELD PARK HEALTHCARE CENTER,Virginia,"c(-77.376515, 37.189746)"
VA,AUTUMN CARE OF NORFOLK,Virginia,"c(-76.224037, 36.868249)"
VA,COLONNADES HEALTH CARE CENTER,Virginia,"c(-78.51551, 38.06161)"
VA,SKYVIEW SPRINGS REHAB AND NURSING CENTER,Virginia,"c(-78.472154, 38.662972)"
VA,AUTUMN CARE OF CHESAPEAKE,Virginia,"c(-76.201673, 36.740942)"
VA,THE LAURELS OF WILLOW CREEK,Virginia,"c(-77.615017, 37.52324)"
VA,AUTUMN CARE OF SUFFOLK,Virginia,"c(-76.598308, 36.764914)"
VA,HERITAGE HALL GRUNDY,Virginia,"c(-82.058325, 37.296275)"
VA,BEAUFONT HEALTH AND REHABILITATION CENTER,Virginia,"c(-77.525322, 37.506287)"
VA,HERITAGE HALL LEESBURG,Virginia,"c(-77.572874, 39.121625)"
VA,SHENANDOAH NURSING HOME,Virginia,"c(-78.968835, 38.102778)"
VA,BAYSIDE OF POQUOSON HEALTH AND REHAB,Virginia,"c(-76.402828, 37.129438)"
VA,HANOVER HEALTH AND REHABILITATION CENTER,Virginia,"c(-77.341149, 37.623382)"
VA,BROOKSIDE REHAB & NURSING CENTER,Virginia,"c(-77.798143, 38.732323)"
VA,WESTMORELAND REHABILITATION & HEALTHCARE CENTER,Virginia,"c(-76.983143, 38.264446)"
VA,THE JEFFERSON,Virginia,"c(-77.112478, 38.880325)"
VA,"ROSEMONT HEALTH & REHAB CENTER, LLC",Virginia,"c(-76.102369, 36.835169)"
VA,CANTERBURY REHABILITATION & HEALTH CARE CENTER,Virginia,"c(-77.636251, 37.615002)"
VA,CONSULATE HEALTH CARE OF NORFOLK,Virginia,"c(-76.284573, 36.881682)"
VA,VIRGINIA VETERANS CARE CENTER,Virginia,"c(-80.01349, 37.279248)"
VA,LOUDOUN NURSING AND REHAB CNTR,Virginia,"c(-77.566842, 39.12081)"
VA,WALTER REED CONVALESCENT AND REHABILITATION CENTER,Virginia,"c(-76.54311, 37.42095)"
VA,THE CITADEL NASSAWADOX,Virginia,"c(NA, NA)"
VA,CULPEPER HEALTH & REHABILITATION CENTER,Virginia,"c(-78.01437, 38.458833)"
VA,WESTMINSTER AT LAKE RIDGE,Virginia,"c(-77.275446, 38.687356)"
VA,LOUISA HEALTH & REHABILITATION CENTER,Virginia,"c(-77.482541, 37.769299)"
VA,MANORCARE HEALTH SERVICES-IMPERIAL,Virginia,"c(-77.46841, 37.590319)"
VA,JAMES RIVER CONVALESCENT CENTER,Virginia,"c(-76.455832, 37.034685)"
VA,LAKE TAYLOR HOSP,Virginia,"c(-76.204454, 36.867396)"
VA,ROCKY MOUNT HEALTH & REHAB CENTER,Virginia,"c(-79.901929, 36.992558)"
VA,WESTMINSTER-CANTERBURY OF LYNCHBURG INC,Virginia,"c(-79.189992, 37.450395)"
VA,CHERRYDALE HEALTH AND REHABILITATION CENTER,Virginia,"c(-77.10578, 38.89625)"
VA,WONDER CITY REHABILITATION AND NURSING CENTER,Virginia,"c(-77.325381, 37.263806)"
VA,WADDELL NURSING AND REHAB CENTER,Virginia,"c(-80.928677, 36.657767)"
VA,WESTMINSTER-CANTERBURY ON CHESAPEAKE BAY,Virginia,"c(-76.079003, 36.910157)"
VA,"NHC HEALTHCARE,BRISTOL",Virginia,"c(-82.217858, 36.596025)"
VA,VALLEY REHABILITATION AND NURSING CENTER,Virginia,"c(-81.675875, 36.803021)"
VA,RIDGECREST MANOR NURSING & REHABILITATION,Virginia,"c(-82.814134, 36.714892)"
VA,HERITAGE HALL BIG STONE GAP,Virginia,"c(-82.754344, 36.87596)"
VA,LIFE CARE CENTER OF NEW MARKET,Virginia,"c(-78.663088, 38.648931)"
VA,ROSE HILL HEALTH AND REHAB,Virginia,"c(-77.980771, 39.147666)"
VA,ALLEGHANY HEALTH AND REHAB,Virginia,"c(-79.805322, 37.817118)"
VA,EVERGREEN HEALTH AND REHAB,Virginia,"c(-78.164438, 39.171782)"
VA,MARTINSVILLE HEALTH AND REHAB,Virginia,"c(-79.840035, 36.670085)"
VA,PETERSBURG HEALTHCARE CENTER,Virginia,"c(-77.381479, 37.206)"
VA,ACCORDIUS HEALTH AT HARRISONBURG LLC,Virginia,"c(-78.885653, 38.435147)"
VA,ACCORDIUS HEALTH AT WAYNESBORO LLC,Virginia,"c(-78.92643, 38.067206)"
VA,PORTSMOUTH HEALTH AND REHAB,Virginia,"c(-76.309098, 36.836828)"
VA,THE CITADEL VIRGINIA BEACH LLC,Virginia,"c(NA, NA)"
VA,ACCORDIUS HEALTH AT LYNCHBURG LLC,Virginia,"c(-79.182835, 37.413582)"
VA,HERITAGE HALL TAZEWELL,Virginia,"c(NA, NA)"
VA,CEDARS HEALTHCARE CENTER,Virginia,"c(-78.500726, 38.056638)"
VA,ANNANDALE  HEALTHCARE CENTER,Virginia,"c(-77.175258, 38.836653)"
VA,ACCORDIUS HEALTH AT ROANOKE,Virginia,"c(-79.948251, 37.25972)"
VA,SOUTHAMPTON MEMORIAL HOSP,Virginia,"c(-76.934942, 36.691171)"
VA,RAPPAHANNOCK WESTMINSTER CANTE,Virginia,"c(-76.400199, 37.675899)"
VA,SHENANDOAH VLY WESTMINSTER-CANTERBURY,Virginia,"c(-78.174397, 39.202433)"
VA,STRATFORD HEALTHCARE CENTER,Virginia,"c(-79.400942, 36.578123)"
VA,WYTHE CNTY COMMUNITY HOSP ECU,Virginia,"c(-81.095069, 36.953297)"
VA,SHENANDOAH VALLEY HEALTH AND REHAB,Virginia,"c(-79.350257, 37.750999)"
VA,GREENBRIER REGIONAL MEDICAL CENTER,Virginia,"c(-76.338667, 36.777619)"
VA,GRAYSON REHABILITATION  AND HEALTH CARE CENTER,Virginia,"c(-81.152041, 36.617673)"
VA,RIVERSIDE HEALTHY LIVING COMMUNITY-SMITHFIELD,Virginia,"c(-76.608738, 36.981249)"
VA,HIGHLAND RIDGE REHAB CENTER,Virginia,"c(-80.683664, 37.114302)"
VA,SHORE HEALTH & REHAB CENTER,Virginia,"c(-75.623454, 37.758399)"
VA,AUGUSTA NURSING & REHAB CENTER,Virginia,"c(-78.993407, 38.092279)"
VA,LEEWOOD HEALTHCARE CENTER,Virginia,"c(-77.191401, 38.811865)"
VA,GRACE HEALTHCARE OF ABINGDON,Virginia,"c(-81.960216, 36.72047)"
VA,HOLLY MANOR NURSING HOME,Virginia,"c(-78.420753, 37.308632)"
VA,NEWPORT NEWS NURSING & REHAB,Virginia,"c(-76.506775, 37.105141)"
VA,YORK CONVALESCENT AND REHABILITATION  CENTER,Virginia,"c(-76.488525, 37.195339)"
VA,ACCORDIUS HEALTH AT GREENE COUNTY,Virginia,"c(-78.438035, 38.293032)"
VA,KINGS DAUGHTERS COMMUNITY HEALTH & REHAB,Virginia,"c(-79.06815, 38.161175)"
VA,LANCASHIRE CONVALESCENT AND REHABILITATION CENTER,Virginia,"c(-76.382979, 37.714865)"
VA,CONSULATE HEALTH CARE OF WINDSOR,Virginia,"c(-76.74764, 36.819061)"
VA,SKYLINE NURSING & REHABILITATION CENTER,Virginia,"c(-80.29934, 36.919243)"
VA,CARRINGTON PLACE AT WYTHEVILLE - BIRDMONT CENTER,Virginia,"c(-81.08731, 36.964963)"
VA,HERITAGE HALL WISE,Virginia,"c(-82.558054, 36.968239)"
VA,LEE HEALTH AND REHAB CENTER,Virginia,"c(-83.050512, 36.749996)"
VA,HERITAGE HALL BLACKSTONE,Virginia,"c(-78.002561, 37.070897)"
VA,GREENSPRING VILLAGE,Virginia,"c(-77.201581, 38.766134)"
VA,RADFORD HEALTH AND REHAB CENTER,Virginia,"c(-80.569047, 37.129671)"
VA,HERITAGE HALL BLACKSBURG,Virginia,"c(-80.407695, 37.187012)"
VA,OUR LADY OF THE VALLEY,Virginia,"c(-79.94037, 37.278905)"
VA,WELLSPRINGS AT AMELIA,Virginia,"c(-77.983749, 37.336259)"
VA,DOGWOOD VILLAGE OF ORANGE COUNTY HEALTH AND REHAB,Virginia,"c(-78.11596, 38.253833)"
VA,THE WOODLANDS HEALTH AND REHAB CENTER,Virginia,"c(-79.813252, 37.819525)"
VA,"ENVOY OF WOODBRIDGE, LLC",Virginia,"c(-77.275198, 38.62914)"
VA,ASHLAND NURSING AND REHABILITATION,Virginia,"c(-77.496586, 37.767597)"
VA,FAIRMONT CROSSING HEALTH AND REHABILITATION,Virginia,"c(-79.036426, 37.577992)"
VA,NORTHERN NECK SENIOR CARE COMMUNITY,Virginia,"c(-76.773485, 37.961662)"
VA,MAPLE GROVE HEALTH CARE CENTER,Virginia,"c(-82.074782, 36.901447)"
VA,"LAKE PRINCE WOODS, INC",Virginia,"c(-76.619645, 36.787041)"
VA,NORTHAMPTON CONVALESCENT AND REHABILITATION CENTER,Virginia,"c(-76.433124, 37.044851)"
VA,THE NEWPORT,Virginia,"c(-76.475814, 37.049793)"
VA,THE CONVALESCENT CENTER AT PATRIOTS COLONY,Virginia,"c(-76.80784, 37.256329)"
VA,"BRIDGEWATER HOME , INC.",Virginia,"c(-78.970625, 38.382943)"
VA,HERITAGE HALL-RICH CREEK,Virginia,"c(-80.827039, 37.388196)"
VA,SOUTH BOSTON HEALTH & REHAB CENTER,Virginia,"c(-78.922346, 36.735058)"
VA,BRANDON OAKS NURSING AND REHABILITATION CENTER,Virginia,"c(-80.013638, 37.26344)"
VA,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,Virginia,"c(-82.624399, 36.944053)"
VA,ACCORDIUS HEALTH AT EMPORIA,Virginia,"c(-77.538298, 36.698976)"
VA,THE LAURELS OF CHARLOTTESVILLE,Virginia,"c(NA, NA)"
VA,SPRINGTREE HEALTHCARE & REHAB CENTER,Virginia,"c(-79.890829, 37.300415)"
VA,CLARKSVILLE HEALTH & REHAB CENTER,Virginia,"c(-78.576466, 36.62107)"
VA,CHASE CITY HEALTH AND REHAB CENTER,Virginia,"c(-78.471429, 36.816833)"
VA,SUMMIT HEALTH & REHABILITATION CENTER,Virginia,"c(-79.240914, 37.355153)"
VA,"FRANCIS N SANDERS NURSING HOME, INC",Virginia,"c(-76.526551, 37.415495)"
VA,FRANCIS MARION MANOR HEALTH & REHABILITATION,Virginia,"c(-81.507112, 36.852966)"
VA,"VMRC, COMPLETE LIVING CARE",Virginia,"c(-78.87175, 38.474512)"
VA,CARRINGTON PLACE AT BOTETOURT COMMONS,Virginia,"c(-79.911953, 37.393739)"
VA,SUNNYSIDE PRESBYTERIAN RETIREMENT COMMUNITY,Virginia,"c(-78.834582, 38.397293)"
VA,GAINESVILLE HEALTH AND REHAB CENTER,Virginia,"c(-77.604787, 38.803841)"
VA,"ENVOY OF WINCHESTER, LLC",Virginia,"c(-78.167376, 39.206263)"
VA,BIRMINGHAM GREEN,Virginia,"c(-77.454076, 38.764961)"
VA,GLENBURNIE REHAB & NURSING CENTER,Virginia,"c(-77.505068, 37.588812)"
VA,"COLONIAL HEALTH & REHAB CENTER, LLC",Virginia,"c(-76.023676, 36.867083)"
VA,SITTER AND BARFOOT VETERANS CARE CENTER,Virginia,"c(-77.47019, 37.494022)"
VA,THE LAURELS OF BON AIR,Virginia,"c(-77.563603, 37.497081)"
VA,HARBOR'S EDGE,Virginia,"c(NA, NA)"
VA,CARRIAGE HILL HEALTH AND REHAB CENTER,Virginia,"c(-77.545745, 38.288621)"
VA,THE CHESAPEAKE,Virginia,"c(-76.450343, 37.091724)"
VA,DINWIDDIE HEALTH AND REHAB CENTER,Virginia,"c(-77.484199, 37.184126)"
VA,CHATHAM HEALTH & REHABILITATION CENTER,Virginia,"c(-79.395183, 36.807601)"
VA,THE CULPEPER,Virginia,"c(-78.017972, 38.444169)"
VA,TYLER'S RETREAT AT IRON BRIDGE,Virginia,"c(-77.483105, 37.353122)"
VA,WINDSORMEADE OF WILLIAMSBURG,Virginia,"c(-76.760742, 37.277529)"
VA,LAKEWOOD MANOR,Virginia,"c(-77.633222, 37.605841)"
VA,THE GLEBE,Virginia,"c(-79.915132, 37.420516)"
VA,SUMMIT SQUARE,Virginia,"c(-78.900903, 38.066834)"
VA,THE WYBE AND MARIETJE KROONTJE HEALTH CARE CENTER,Virginia,"c(-80.423172, 37.196569)"
VA,FALLS RUN NURSING AND REHAB CENTER,Virginia,"c(-77.508602, 38.367724)"
VA,KING'S GRANT RETIREMENT COMMUN,Virginia,"c(-79.890088, 36.731584)"
VA,ABINGDON HEALTH CARE LLC,Virginia,"c(-81.904416, 36.725091)"
VA,ARLEIGH BURKE PAVILION,Virginia,"c(-77.154104, 38.921788)"
VA,LIBERTY RIDGE HEALTH & REHAB,Virginia,"c(-79.175229, 37.33636)"
VA,NOVA HEALTH AND REHAB,Virginia,"c(-82.564773, 36.616734)"
VA,AUTUMN CARE OF MECHANICSVILLE,Virginia,"c(-77.355492, 37.637921)"
VA,THE VILLAGE AT ORCHARD RIDGE,Virginia,"c(-78.210827, 39.200956)"
VA,ASHBY PONDS INC,Virginia,"c(-77.453235, 39.030773)"
VA,CARRINGTON PLACE AT RURAL RETREAT,Virginia,"c(-81.274587, 36.90044)"
VA,PRINCESS ANNE HEALTH & REHABILITATION CENTER,Virginia,"c(-76.08881, 36.77164)"
VA,COVENANT WOODS NURSING HOME,Virginia,"c(-77.343367, 37.624693)"
VA,ALBEMARLE HEALTH AND REHABILITATION CENTER,Virginia,"c(-78.495105, 37.996541)"
VA,FRIENDSHIP HEALTH AND REHAB CENTER - SOUTH,Virginia,"c(-79.990086, 37.205078)"
VA,DOCKSIDE HEALTH & REHAB CENTER,Virginia,"c(-76.508263, 37.60883)"
VA,BONVIEW REHABILITATION AND HEALTHCARE,Virginia,"c(-77.53049, 37.537344)"
VA,LAKE MANASSAS HEALTH & REHABILITATION CENTER,Virginia,"c(-77.631291, 38.785956)"
VA,THE REHAB CENTER AT BRISTOL,Virginia,"c(-82.118123, 36.629053)"
VA,"HAMPTON HEALTH & REHAB CENTER, LLC",Virginia,"c(-76.398519, 37.052958)"
VA,THE FOUNTAINS AT WASHINGTON HOUSE,Virginia,"c(-77.115168, 38.8378)"
VA,BETH SHOLOM HOME OF VIRGINIA,Virginia,"c(-77.63263, 37.612284)"
VA,BERKSHIRE HEALTH & REHABILITATION CENTER,Virginia,"c(-79.884575, 37.270302)"
VA,PULASKI HLTH & REHAB CNTR,Virginia,"c(-80.758963, 37.068884)"
VA,RIVERSIDE HEALTH & REHAB CNTR,Virginia,"c(-79.409445, 36.595037)"
VA,ACCORDIUS HEALTH AT COURTLAND,Virginia,"c(-77.055122, 36.708745)"
VA,BOWLING GREEN HEALTH & REHABILITATION CENTER,Virginia,"c(-77.356014, 38.048181)"
VA,ELIZABETH ADAM CRUMP HEALTH AND REHAB,Virginia,"c(-77.522195, 37.673318)"
VA,HERITAGE HALL KING GEORGE,Virginia,"c(-77.195445, 38.275907)"
VA,HERITAGE HALL  FRONT ROYAL,Virginia,"c(-78.211755, 38.947507)"
VA,THE CARRINGTON,Virginia,"c(-79.176507, 37.408776)"
VA,THREE RIVERS HEALTH & REHAB CENTER,Virginia,"c(-76.800094, 37.564601)"
VA,COLISEUM CONVALESCENT AND REHABILITATION CENTER,Virginia,"c(-76.396686, 37.05007)"
VA,BLUE RIDGE THERAPY CONNECTION,Virginia,"c(-80.259674, 36.637616)"
VA,WATERVIEW HEALTH & REHAB CENTER,Virginia,"c(-76.365615, 37.012207)"
VA,PELICAN HEALTH NORFOLK,Virginia,"c(-76.254846, 36.890482)"
VA,OUR LADY OF HOPE HEALTH CENTER,Virginia,"c(-77.635362, 37.654951)"
VA,JOHNSON CNTR/FALCONS LANDING,Virginia,"c(-77.37657, 39.047124)"
VA,CONSULATE HEALTH CARE OF WOODSTOCK,Virginia,"c(-78.514827, 38.870647)"
VA,WARREN MEMORIAL HOSP LYNN CARE,Virginia,"c(NA, NA)"
VA,HERITAGE HALL DILLWYN,Virginia,"c(-78.465773, 37.543825)"
VA,BERRY HILL NURSING HOME,Virginia,"c(-78.919834, 36.698626)"
VA,THE VIRGINIAN,Virginia,"c(-77.265715, 38.864963)"
VA,HERITAGE HALL CLINTWOOD,Virginia,"c(NA, NA)"
VA,HERITAGE HALL LEXINGTON,Virginia,"c(-79.44179, 37.775748)"
VA,HERITAGE HALL - LAUREL MEADOWS,Virginia,"c(-80.475609, 36.720445)"
VA,SEASIDE HHC @ ATLANTIC SHORE,Virginia,"c(-75.983761, 36.786748)"
VA,PHEASANT RIDGE NURSING & REHAB CENTER,Virginia,"c(-79.961984, 37.222055)"
VA,MONROE HEALTH & REHAB CENTER,Virginia,"c(-78.494662, 38.06975)"
VA,ENVOY OF WESTOVER HILLS,Virginia,"c(-77.481539, 37.519708)"
VA,CARRINGTON PLACE OF TAPPAHANNOCK,Virginia,"c(-76.87117, 37.921993)"
VA,BEDFORD CO NURSING HOME,Virginia,"c(-79.501609, 37.312131)"
VA,MOUNTAIN VIEW NURSING HOME,Virginia,"c(-78.206723, 38.339292)"
VA,SKYLINE TERRACE CONV HOME,Virginia,"c(-78.519578, 38.862866)"
VA,SNYDER NURSING HOME,Virginia,"c(-80.058983, 37.2931)"
VA,THE VIRGINIA HOME,Virginia,"c(-77.471972, 37.540761)"
VA,SW VA M H INST GERI TRT CTR,Virginia,"c(-81.511048, 36.833688)"
VA,LITTLE SISTERS OF THE POOR IN RICHMOND,Virginia,"c(-77.551544, 37.602337)"
VA,RIVERSIDE CONVAL CENTER-SALUDA,Virginia,"c(-76.597965, 37.602964)"
VA,RIVERSIDE CONVAL CENTER-MATHEW,Virginia,"c(-76.323194, 37.428798)"
VA,OUR LADY OF PERPETUAL HELP,Virginia,"c(-76.136187, 36.809203)"
VA,MULBERRY CREEK NURSING AND REHAB CENTER,Virginia,"c(-79.842833, 36.69059)"
VA,OUR LADY OF PEACE INC,Virginia,"c(-78.470972, 38.073793)"
VA,VCU HEALTH CHILDREN'S SERVICES AT BROOK ROAD,Virginia,"c(-77.449207, 37.570261)"
VT,RUTLAND HEALTHCARE AND REHABILITATION CENTER,Vermont,"c(-72.974819, 43.611115)"
VT,GREEN MOUNTAIN NURSING AND REHABILITATION,Vermont,"c(-73.145508, 44.506885)"
VT,MAPLE LANE NURSING HOME,Vermont,"c(-72.18842, 44.786879)"
VT,BARRE GARDENS NURSING AND REHAB LLC,Vermont,"c(-72.521434, 44.19535)"
VT,PINES REHAB & HEALTH CTR,Vermont,"c(-71.996037, 44.513187)"
VT,WOODRIDGE NURSING HOME,Vermont,"c(-72.561129, 44.22318)"
VT,CEDAR HILL HEALTH CARE CENTER,Vermont,"c(-72.397455, 43.435049)"
VT,GREENSBORO NURSING HOME,Vermont,"c(-72.286534, 44.580608)"
VT,BIRCHWOOD TERRACE REHAB & HEALTHCARE,Vermont,"c(-73.260289, 44.516219)"
VT,VERNON GREEN NURSING HOME,Vermont,"c(-72.506941, 42.763231)"
VT,MOUNTAIN VIEW CENTER GENESIS HEALTHCARE,Vermont,"c(-72.961273, 43.593793)"
VT,BURLINGTON HEALTH & REHAB,Vermont,"c(-73.206681, 44.480617)"
VT,HELEN PORTER HEALTHCARE & REHAB,Vermont,"c(-73.169206, 43.999277)"
VT,THE PINES AT RUTLAND CENTER FOR NURSING AND REHABI,Vermont,"c(-72.961123, 43.598008)"
VT,ST JOHNSBURY HEALTH & REHAB,Vermont,"c(-72.011732, 44.445322)"
VT,BERLIN HEALTH & REHAB CTR,Vermont,"c(-72.556183, 44.217113)"
VT,SAINT ALBANS HEALTHCARE AND REHABILITATION CENTER,Vermont,"c(-73.070726, 44.827115)"
VT,PINE HEIGHTS AT BRATTLEBORO CENTER FOR NURSING & R,Vermont,"c(-72.562804, 42.842146)"
VT,SPRINGFIELD HEALTH & REHAB,Vermont,"c(-72.506521, 43.301143)"
VT,NEWPORT HEALTH CARE CENTER,Vermont,"c(-72.201755, 44.954685)"
VT,BENNINGTON HEALTH & REHAB,Vermont,"c(-73.204898, 42.869169)"
VT,SVHC CENTERS FOR LIVING AND REHABILITATION,Vermont,"c(-73.209017, 42.874799)"
VT,ELDERWOOD AT BURLINGTON,Vermont,"c(-73.262522, 44.51497)"
VT,VERMONT VETERANS' HOME,Vermont,"c(-73.198542, 42.88584)"
VT,CRESCENT MANOR CARE CTRS,Vermont,"c(-73.190136, 42.871583)"
VT,UNION HOUSE NURSING HOME,Vermont,"c(-72.188309, 44.704807)"
VT,THE VILLA REHAB,Vermont,"c(-73.072947, 44.809732)"
VT,WAKE ROBIN-LINDEN NURSING HOME,Vermont,"c(-73.248465, 44.359881)"
VT,"THE MANOR, INC",Vermont,"c(-72.589942, 44.554092)"
VT,MENIG NURSING HOME,Vermont,"c(-72.608775, 43.942958)"
VT,FRANKLIN COUNTY REHAB CENTER LLC,Vermont,"c(-73.069718, 44.803394)"
VT,BEL AIRE CENTER,Vermont,"c(-72.223129, 44.935196)"
VT,THOMPSON HOUSE NURSING HOME,Vermont,"c(-72.566045, 42.844552)"
VT,GILL ODD FELLOWS HOME,Vermont,"c(-72.697103, 43.39883)"
VT,MAYO HEALTHCARE INC.,Vermont,"c(-72.664828, 44.146628)"
WA,TOPPENISH NURSING & REHAB CENTER,Washington,"c(-120.323314, 46.373235)"
WA,SHUKSAN HEALTHCARE CENTER,Washington,"c(-122.465034, 48.750199)"
WA,GOOD SAMARITAN SOCIETY - SPOKANE VALLEY,Washington,"c(NA, NA)"
WA,"GARDENS ON UNIVERSITY, THE",Washington,"c(-117.261386, 47.652768)"
WA,BREMERTON CONVALESCENT & REHABILITATION CENTER,Washington,"c(-122.629257, 47.584378)"
WA,AVALON HEALTH & REHABILITATION CENTER - PASCO,Washington,"c(-119.119718, 46.247101)"
WA,SEQUIM HEALTH & REHABILITATION,Washington,"c(-123.115536, 48.07511)"
WA,HIGHLAND HEALTH AND REHABILITATION,Washington,"c(-122.464023, 48.709579)"
WA,CASHMERE CARE CENTER,Washington,"c(-120.482681, 47.517044)"
WA,TACOMA NURSING AND REHABILITATION CENTER,Washington,"c(-122.464882, 47.170176)"
WA,STAFFORD HEALTHCARE AT RIDGEMONT,Washington,"c(-122.652452, 47.515673)"
WA,AVAMERE BELLINGHAM HEALTH CARE & REHAB SERVICES,Washington,"c(-122.488424, 48.776174)"
WA,PRESTIGE CARE & REHABILITATION - SUNNYSIDE,Washington,"c(-120.010885, 46.312883)"
WA,FIR LANE HEALTH AND REHAB CTR,Washington,"c(-123.112641, 47.22765)"
WA,WOODLAND CONVALESCENT CENTER,Washington,"c(-122.751108, 45.899602)"
WA,ALDERCREST HEALTH & REHAB CENTER,Washington,"c(-122.330144, 47.804558)"
WA,PARK ROSE CARE CENTER,Washington,"c(-122.490149, 47.242815)"
WA,FOREST RIDGE HEALTH & REHAB,Washington,"c(-122.662461, 47.562264)"
WA,OLYMPIA TRANSITIONAL CARE AND REHABILITATION,Washington,"c(-122.844368, 47.053145)"
WA,AVALON CARE CENTER - PULLMAN,Washington,"c(NA, NA)"
WA,WHITMAN HEALTH & REHAB CENTER,Washington,"c(-117.374179, 46.869634)"
WA,BURIEN NURSING AND REHABILITATION CENTER,Washington,"c(-122.348215, 47.486639)"
WA,ROO LAN HEALTH & REHAB,Washington,"c(-122.791466, 47.032835)"
WA,AVALON CARE CENTER - OTHELLO LLC,Washington,"c(-119.15617, 46.831117)"
WA,ALDERWOOD MANOR,Washington,"c(-117.356938, 47.650002)"
WA,FORT VANCOUVER POST ACUTE,Washington,"c(-122.585447, 45.626842)"
WA,LAKE RIDGE CENTER,Washington,"c(-119.263543, 47.128392)"
WA,SHORELINE HEALTH AND REHABILITATION,Washington,"c(-122.297228, 47.73379)"
WA,PRESTIGE POST-ACUTE & REHAB CTR - KITTITAS VALLLEY,Washington,"c(-120.531086, 46.984636)"
WA,AVAMERE AT PACIFIC RIDGE,Washington,"c(-122.429736, 47.225422)"
WA,EMERALD CARE,Washington,"c(-120.427679, 46.449118)"
WA,VANCOUVER SPECIALTY AND REHAB CARE,Washington,"c(-122.591546, 45.628966)"
WA,PARK WEST CARE CENTER,Washington,"c(-122.38624, 47.588021)"
WA,LIFE CARE CENTER OF MOUNT VERNON,Washington,"c(-122.313915, 48.420994)"
WA,PRESTIGE CARE & REHABILITATION - CAMAS,Washington,"c(-122.405416, 45.588305)"
WA,PRESTIGE CARE & REHABILITATION - PINEWOOD TERRACE,Washington,"c(-117.892449, 48.539714)"
WA,FRONTIER REHAB & EXTENDED CARE,Washington,"c(-122.921385, 46.137485)"
WA,REDMOND CARE AND REHABILITATION CENTER,Washington,"c(-122.136631, 47.675198)"
WA,PROVIDENCE MOUNT ST VINCENT,Washington,"c(-122.37626, 47.558332)"
WA,AVAMERE HERITAGE REHABILITATION OF TACOMA,Washington,"c(-122.434019, 47.189479)"
WA,CRESTWOOD HEALTH AND REHABILITATION CENTER,Washington,"c(-123.4195, 48.103507)"
WA,LIFE CARE CENTER OF FEDERAL WAY,Washington,"c(-122.319324, 47.326024)"
WA,NORTH AUBURN REHAB & HEALTH CENTER,Washington,"c(-122.219327, 47.332452)"
WA,TALBOT CENTER FOR REHAB & HEALTHCARE,Washington,"c(-122.213064, 47.439676)"
WA,QUEEN ANNE HEALTHCARE,Washington,"c(-122.347732, 47.644658)"
WA,THE OAKS AT TIMBERLINE,Washington,"c(-122.667592, 45.64523)"
WA,LIFE CARE CENTER OF PORT ORCHARD,Washington,"c(-122.652379, 47.51691)"
WA,PUYALLUP NURSING AND REHABILITATION CENTER,Washington,"c(-122.286873, 47.169758)"
